amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,spender_committee_designation,spender_committee_org_type,spender_committee_type,sub_id,transaction_id,two_year_transaction_period,unused_recipient_committee_id
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,63.53,2026-05-01,GOOGLE WORKSPACE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852657,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852657,MOUNTAIN VIEW,,GOOGLE,CA,94043,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740245,SB17.5982,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,52.54,2026-04-26,FEES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852652,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852652,SOMERVILLE,,ACTBLUE,MA,02144,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740228,SB17.6011,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,179.27,2026-04-19,FEES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852651,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852651,SOMERVILLE,,ACTBLUE,MA,02144,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740227,SB17.6010,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,300.0,2026-04-18,WEB SERVICES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852662,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852662,MIDDLETOWN,,RUN!,DE,19709,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740259,SB17.5972,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,250.0,2026-04-13,FUNDRAISING SERVICES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852658,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852658,WASHINGTON,,"GRASSROOTS ANALYTICS, INC.",DC,20001,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740247,SB17.5986,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,56.02,2026-04-12,FEES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852651,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852651,SOMERVILLE,,ACTBLUE,MA,02144,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740226,SB17.6009,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,188.63,2026-04-11,WEB SERVICES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852663,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852663,SAN JOSE,,"ZOOM COMMUNICATIONS, INC.",CA,95113,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740263,SB17.5971,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,97.74,2026-04-11,REIMBURSEMENT FOR SHIPPING EXPENSES,MATERIALS,,,G2026,,IND,INDIVIDUAL,GENERAL,2026,1998635,F3,202607169890852656,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,TOD,BEARDSLEY,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852656,AUSTIN,,"BEARDSLEY, TOD",TX,78729,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740240,SB17.6032,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,559.65,2026-04-07,FUNDRAISING,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852656,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852656,AUSTIN,,BONTERRA - EVERYACTION,TX,78759,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740241,SB17.5970,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,17.23,2026-04-05,FEE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852651,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852651,SOMERVILLE,,ACTBLUE,MA,02144,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740225,SB17.6008,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,47.33,2026-04-01,EMAIL AND FILE SHARING,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1998635,F3,202607169890852657,17,Operating Expenditures,4071720261534579001,2026-08-11T02:51:44,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202607169890852657,MOUNTAIN VIEW,,GOOGLE,CA,94043,,Q2,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4081020261570740244,SB17.6039,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,47.33,2026-03-31,WEB SERVICES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155503,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155503,MOUNTAIN VIEW,,GOOGLE,CA,94043,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060904,SB17.4786,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,29.75,2026-03-31,SERVICE FEE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155498,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155498,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060889,SB17.4877,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,290.16,2026-03-30,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,G2026,,CAN,CANDIDATE,GENERAL,2026,1968419,F3,202604179863155506,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155506,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060912,SB17.4809,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,450.72,2026-03-30,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,G2026,,CAN,CANDIDATE,GENERAL,2026,1968419,F3,202604179863155506,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155506,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060911,SB17.4808,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,42.77,2026-03-29,SERVICE FEE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155498,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155498,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060888,SB17.4876,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,354.92,2026-03-23,TRAVEL EXPENSES - HOTEL,MATERIALS,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155508,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155508,MIDLAND,,WYNDHAM MIDLAND DOWNTOWN,TX,79701,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060917,SB17.4845,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,70.12,2026-03-22,SERVICE FEE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155498,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155498,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060887,SB17.4875,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,300.0,2026-03-19,WEBSITE SERVICES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155507,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155507,MIDDLETOWN,,RUN!,DE,19709,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060914,SB17.4784,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,559.65,2026-03-17,FUNDRAISING,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155499,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155499,AUSTIN,,BONTERRA - EVERYACTION,TX,78759,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060891,SB17.4851,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,246.35,2026-03-16,FOOD & BEVERAGE - VOLUNTEERS,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155504,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155504,MIDLAND,,PI SOCIAL,TX,79701,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060907,SB17.4852,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,12.6,2026-03-16,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155503,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155503,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060902,SB17.4825,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,100.19,2026-03-15,SERVICE FEE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155497,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155497,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060886,SB17.4874,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,319.26,2026-03-13,CAMPAIGN PARAPHRENALIA (STICKERS),OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155507,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155507,AUSTIN,,WILLIAM YARBROUGH,TX,78702,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060916,SB17.4862,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,188.63,2026-03-11,WEB SERVICES,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155508,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155508,SAN JOSE,,"ZOOM COMMUNICATIONS, INC.",CA,95113,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060918,SB17.4785,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,458.64,2026-03-09,TRAVEL EXPENSE REIMBURSEMENT - MILEAGE,MATERIALS,,,P2026,,CAN,CANDIDATE,PRIMARY,2026,1968419,F3,202604179863155505,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,CLAIRE,REYNOLDS,ANNE,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155505,AUSTIN,,"REYNOLDS, CLAIRE ANNE",TX,78720,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060910,SB17.4807,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,241.8,2026-03-08,FOOD & BEVERAGE - VOLUNTEERS,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155504,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155504,AUSTIN,,HAYWIRE,TX,78758,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060905,SB17.4821,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,21.81,2026-03-08,SERVICE FEE,OTHER,,,G2026,,ORG,ORGANIZATION,GENERAL,2026,1968419,F3,202604179863155497,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155497,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060885,SB17.4873,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,300.0,2026-03-04,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155502,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155502,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060901,SB17.4794,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,557.58,2026-03-03,FOOD & BEVERAGE - VOLUNTEERS,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155507,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155507,PFLUGERVILLE,,THE GROWLER BAR & KITCHEN,TX,78660,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060915,SB17.4822,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,400.0,2026-03-03,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155502,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155502,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060900,SB17.4795,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,0.32,2026-03-03,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155497,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155497,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060884,SB17.4872,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,294.0,2026-03-02,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155502,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155502,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060899,SB17.4796,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,55.99,2026-03-01,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155496,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155496,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060883,SB17.4871,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,97.0,2026-02-27,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155501,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155501,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060898,SB17.4797,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,97.0,2026-02-26,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155501,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155501,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060897,SB17.4798,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,97.0,2026-02-24,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155501,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155501,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060896,SB17.4799,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,122.0,2026-02-23,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155500,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155500,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060895,SB17.4801,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,97.0,2026-02-23,WEB ADVERTISING,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155500,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155500,MENLO PARK,,FACEBOOK,CA,94025,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060894,SB17.4800,2026,C00929711
A,ADD,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,81.43,2026-02-22,SERVICE FEE,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155496,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155496,SOMERVILLE,,ACTBLUE,MA,02144,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060882,SB17.4868,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,226.2,2026-02-21,TRAVEL EXPENSES - HOTEL,MATERIALS,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155503,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155503,SAN ANGELO,,FAIRFIELD INN & SUITES SAN ANGELO,TX,76904,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060903,SB17.4819,2026,C00929711
N,NO CHANGE,,,CLAIRE REYNOLDS FOR CONGRESS,,,,,,H,HOUSE,11,TX,TEXAS,,,,,,C00929711,,,,,,,300.0,2026-02-19,WEBSITE SERVICES,OTHER,,,P2026,,ORG,ORGANIZATION,PRIMARY,2026,1968419,F3,202604179863155506,17,Operating Expenditures,4041720261435987030,2026-05-22T02:51:41,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155506,MIDDLETOWN,,RUN!,DE,19709,,Q1,2026,SB,ITEMIZED DISBURSEMENTS,0.00,P,,H,4052120261511060913,SB17.4783,2026,C00929711
