line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,CLAIRE REYNOLDS FOR CONGRESS,1968419,18,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Service fee,2026-03-01,55.99,,H,11,SB17.4871,202604179863155496,ORG,N,,,,,2026-04-17 10:48:25
17,CLAIRE REYNOLDS FOR CONGRESS,1968419,17,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Service fee,2026-02-22,81.43,,H,11,SB17.4868,202604179863155496,ORG,N,,,,,2026-04-17 10:48:25
17,CLAIRE REYNOLDS FOR CONGRESS,1968419,16,C00929711,ActBlue,Somerville,MA,02144,,,CLAIRE REYNOLDS FOR CONGRESS,,Service fee,2026-02-15,26.93,,H,11,SB17.4867,202604179863155496,ORG,N,,,,,2026-04-17 10:48:25
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,44,C00929711,"Zoom Communications, Inc.",San Jose,CA,95113,,,CLAIRE REYNOLDS FOR CONGRESS,,Web services,2026-03-11,188.63,,H,11,SB17.4785,202604149857233789,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,43,C00929711,Wyndham Midland Downtown,Midland,TX,79701,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses - hotel,2026-03-23,354.92,,H,11,SB17.4845,202604149857233789,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,42,C00929711,William Yarbrough,Austin,TX,78702,,,CLAIRE REYNOLDS FOR CONGRESS,,Campaign paraphrenalia (stickers),2026-03-13,319.26,,H,11,SB17.4862,202604149857233788,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,41,C00929711,The Growler Bar & Kitchen,Pflugerville,TX,78660,,,CLAIRE REYNOLDS FOR CONGRESS,,Food & beverage - volunteers,2026-03-03,557.58,,H,11,SB17.4822,202604149857233788,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,40,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Website services,2026-03-19,300.00,,H,11,SB17.4784,202604149857233788,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,39,C00929711,RUN!,Middletown,DE,19709,,,CLAIRE REYNOLDS FOR CONGRESS,,Website services,2026-02-19,300.00,,H,11,SB17.4783,202604149857233787,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,38,C00929711,Reynolds,Austin,TX,78720,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expense reimbursement - mileage,2026-03-30,290.16,,H,11,SB17.4809,202604149857233787,CAN,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,37,C00929711,Reynolds,Austin,TX,78720,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expense reimbursement - mileage,2026-03-30,450.72,,H,11,SB17.4808,202604149857233787,CAN,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,36,C00929711,Reynolds,Austin,TX,78720,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expense reimbursement - mileage,2026-03-09,458.64,,H,11,SB17.4807,202604149857233786,CAN,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,35,C00929711,Reynolds,Austin,TX,78720,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expense reimbursement - mileage,2026-02-19,288.00,,H,11,SB17.4787,202604149857233786,CAN,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,34,C00929711,PostalAnnex,Austin,TX,78727,,,CLAIRE REYNOLDS FOR CONGRESS,,Shipping costs,2026-02-14,198.78,,H,11,SB17.4781,202604149857233786,ORG,A,,,,,2026-04-14 23:08:55
17,CLAIRE REYNOLDS FOR CONGRESS,1962684,33,C00929711,Pi Social,Midland,TX,79701,,,CLAIRE REYNOLDS FOR CONGRESS,,Food & beverage - volunteers,2026-03-16,246.35,,H,11,SB17.4852,202604149857233785,ORG,A,,,,,2026-04-14 23:08:55
