line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
21B,PFLUGER VICTORY COMMITTEE,1995035,358,C00753913,ANEDOT,NEW ORLEANS,LA,70112,,,,,E-MERCHANT FEES,2026-05-12,2313.60,,,,BD9934C185A1B4D9784F,202607159875396517,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,357,C00753913,ANEDOT,NEW ORLEANS,LA,70112,,,,,E-MERCHANT FEES,2026-05-06,895.50,,,,B6547A43F68234949941,202607159875396517,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,356,C00753913,ANEDOT,NEW ORLEANS,LA,70112,,,,,E-MERCHANT FEES,2026-04-29,1323.00,,,,BF1FC5115613B4B73938,202607159875396516,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,355,C00753913,ANEDOT,NEW ORLEANS,LA,70112,,,,,E-MERCHANT FEES,2026-04-21,693.90,,,,BBBB2E6BE3F43491E8DA,202607159875396516,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,354,C00753913,ANEDOT,NEW ORLEANS,LA,70112,,,,,E-MERCHANT FEES,2026-04-07,116.10,,,,BFA39F56E1FCF4FEA874,202607159875396516,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,353,C00753913,TUCKERNUCK,WASHINGTON,DC,200371103,,,,,SUPPORTER GIFTS,2026-06-15,149.05,,,,B5EB86C9133114E02A9B,202607159875396515,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,352,C00753913,MIDLAND MEAT COMPANY,MIDLAND,TX,797056627,,,,,CATERING EXPENSE,2026-05-07,2530.49,,,,B8B89349D259A455A8D7,202607159875396515,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,351,C00753913,APIS WORLD,FRISCO,TX,750333867,,,,,SUPPORTER GIFTS,2026-05-06,900.00,,,,B4CCF71BD66EE4335BD6,202607159875396515,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,350,C00753913,TUCKERNUCK,WASHINGTON,DC,200371103,,,,,SUPPORTER GIFTS,2026-05-03,2883.20,,,,BCB1412949BE2422CB7C,202607159875396514,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,349,C00753913,MI VIDA,WASHINGTON,DC,200041607,,,,,CATERING EXPENSE,2026-04-30,4235.55,,,,BB3247F0B7B74449E821,202607159875396514,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,348,C00753913,ACQUA AL 2 - DC,WASHINGTON,DC,200034306,,,,,CATERING EXPENSE,2026-04-23,1776.00,,,,BA3A659FD64464524A93,202607159875396514,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,347,C00753913,NATURAL RETREATS,CHARLOTTESVILLE,VA,229118608,,,,,FACILITY RENTAL AND CATERING,2026-04-20,27150.53,,,,BE0356C04FDE7489CB29,202607159875396513,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,346,C00753913,CRIQUET SHIRTS,AUSTIN,TX,787047265,,,,,SUPPORTER GIFTS,2026-04-17,5170.68,,,,B7898AACCB04D41EC939,202607159875396513,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,345,C00753913,SOFIA'S CAFE,BOSTON,MA,021271827,,,,,CATERING EXPENSE,2026-04-16,543.80,,,,B60BFECAE63E5435F998,202607159875396513,ORG,A,X,,B0D4265581CBE42DDBB4,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,344,C00753913,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SEE MEMO ITEMS,2026-06-15,45820.21,,,,B0D4265581CBE42DDBB4,202607159875396512,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,343,C00753913,MI VIDA,WASHINGTON,DC,20024,,,,,CATERING EXPENSE,2026-04-14,4235.50,,,,BFE977A77F6254FFD91F,202607159875396512,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,342,C00753913,WATERCOLOR INN,SANTA ROSA,FL,32459,,,,,LODGING EXPENSE,2026-04-13,2500.00,,,,B1A853790F3B54AEE8E5,202607159875396512,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,341,C00753913,COWBOY UP CHOCOLATES,SAN ANGELO,TX,769036412,,,,,SUPPORTER GIFTS,2026-03-31,864.00,,,,BC10044B48F9A4181A36,202607159875396511,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,340,C00753913,OCEAN PRIME,WASHINGTON,DC,20005,,,,,CATERING EXPENSE,2026-03-30,7113.89,,,,BC6544035724D4126A29,202607159875396511,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,339,C00753913,OMNI PGA FRISCO RESORT & SPA,FRISCO,TX,750330824,,,,,CATERING EXPENSE,2026-03-25,2978.80,,,,B73EB422675BD41E1B48,202607159875396511,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,338,C00753913,ACQUA AL 2 - DC,WASHINGTON,DC,200034306,,,,,MEAL EXPENSE,2026-03-25,1000.00,,,,BAFC3362D80D34D02AF3,202607159875396510,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,337,C00753913,OMNI PGA FRISCO RESORT & SPA,FRISCO,TX,750330824,,,,,VENUE RENTAL EXPENSE,2026-03-24,10543.74,,,,BF735FCF7DFAD4E7E866,202607159875396510,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,336,C00753913,SNOW COUNTRY LIMOUSINE,MURRAY,UT,841073075,,,,,TRANSPORTATION,2026-03-21,500.00,,,,BF5BA1B5CA67840D3BF4,202607159875396510,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,335,C00753913,DELTA AIRLINES,ATLANTA,GA,30320,,,,,AIRFARE FEE,2026-03-20,35.00,,,,BFEC48B321CCB444391B,202607159875396509,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,334,C00753913,SNOW COUNTRY LIMOUSINE,MURRAY,UT,841073075,,,,,TRANSPORTATION,2026-03-18,285.00,,,,B3DC44A816531452988B,202607159875396509,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,333,C00753913,WACE EMBROIDERY,WOODBRIDGE,VA,221914771,,,,,SUPPORTER GIFTS,2026-03-18,200.00,,,,B1C51B9C1917647D6BFF,202607159875396509,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,332,C00753913,DEL RAY MONOGRAMS,ALEXANDRIA,VA,22301,,,,,SUPPORTER GIFTS,2026-03-18,3400.00,,,,B985A02E0CC674042B5B,202607159875396508,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,331,C00753913,THE ST. REGIS DEER VALLEY RESORT - UT,PARK CITY,UT,840605145,,,,,MEAL EXPENSE,2026-03-18,111.73,,,,B84232A7C2C8442F2B75,202607159875396508,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,330,C00753913,WESTLAKE HARDWARE,SAN ANGELO,TX,769045583,,,,,GENERAL SUPPLIES,2026-03-16,776.31,,,,B2C0BF2A63641404FA4A,202607159875396508,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,329,C00753913,MIDLAND MEAT COMPANY,MIDLAND,TX,797056627,,,,,CATERING EXPENSE,2026-03-16,1571.94,,,,B866CF6B17AE74318898,202607159875396507,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,328,C00753913,UTAH INFLATABLES,NORTH SALT LAKE,UT,840542715,,,,,EVENT RENTAL EQUIPMENT,2001-03-19,574.79,,,,B13E54FA1AE45429D874,202607159875396507,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,327,C00753913,SUSIE'S SOUTH FORTY,MIDLAND,TX,79701,,,,,SUPPORTER GIFTS,2001-03-18,1633.38,,,,B37712892FCCC4E5FBD8,202607159875396507,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,326,C00753913,SNOW COUNTRY LIMOUSINE,MURRAY,UT,841073075,,,,,TRANSPORTATION,2001-03-18,325.00,,,,B35E3B4D282DE4150A36,202607159875396506,ORG,A,X,,BC46F36F9EEA94425B79,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,325,C00753913,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SEE MEMO ITEMS,2026-05-07,38998.01,,,,BC46F36F9EEA94425B79,202607159875396506,ORG,A,,,,,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,324,C00753913,TAVOLORENTAL,HEBER CITY,UT,840322479,,,,,EQUIPMENT RENTAL EXPENSE,2026-03-16,1286.34,,,,B60CC41CF9B6C426DBCB,202607159875396506,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,323,C00753913,JULIOS CORN CHIPS,DEL RIO,TX,788408810,,,,,MEAL EXPENSE,2026-03-16,339.66,,,,B3D9BD3BEA8C94550884,202607159875396505,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,322,C00753913,DELTA AIRLINES,ATLANTA,GA,30320,,,,,AIRFARE FEE,2026-03-15,10.00,,,,BF0FDA9FCBB54449CBC8,202607159875396505,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,321,C00753913,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-15,876.24,,,,BEE8A9771BD9C4FBBA41,202607159875396505,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,320,C00753913,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-14,243.45,,,,B27D66D234042499A9F0,202607159875396504,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,319,C00753913,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-13,15.72,,,,B9FF6E588A57743BDB52,202607159875396504,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,318,C00753913,WACE EMBROIDERY,WOODBRIDGE,VA,221914771,,,,,SUPPORTER GIFTS,2026-03-13,445.14,,,,B01D371BC01034BF0BCE,202607159875396504,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
21B,PFLUGER VICTORY COMMITTEE,1995035,317,C00753913,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-12,19.70,,,,BEEA5CB201BBC4C55A7B,202607159875396503,ORG,A,X,,B582CE8B8E6B94077814,SB21B,2026-07-15 14:53:46
