committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243819,F3,4012720261303685077,17,SB17.4358,1936261,ORG,ORGANIZATION,C00929711,,GANDI.NET,SAN FRANCISCO,CA,94108,CLAIRE REYNOLDS FOR CONGRESS,,,,DOMAIN REGISTRATION,OTHER,X,,,2025-11-30 00:00:00,11.00,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182681,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243819,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243822,F3,4012720261303685077,17,SB17.4330,1936261,CAN,CANDIDATE,,,"REYNOLDS, CLAIRE ANNE",AUSTIN,TX,78720,,,,,IN-KIND - DOMAIN REGISTRATION,OTHER,X,,,2025-11-30 00:00:00,11.00,H,HOUSE,11,H6TX11112,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182689,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243822,Operating Expenditures,REYNOLDS,CLAIRE,ANNE,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155503,F3,4041720261435987030,17,SB17.4825,1968419,ORG,ORGANIZATION,C00929711,,FACEBOOK,MENLO PARK,CA,94025,CLAIRE REYNOLDS FOR CONGRESS,,,,WEB ADVERTISING,OTHER,,,,2026-03-16 00:00:00,12.60,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060902,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155503,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155497,F3,4041720261435987030,17,SB17.4873,1968419,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2026-03-08 00:00:00,21.81,H,HOUSE,11,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060885,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155497,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155496,F3,4041720261435987030,17,SB17.4867,1968419,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2026-02-15 00:00:00,26.93,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060881,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155496,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155498,F3,4041720261435987030,17,SB17.4877,1968419,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2026-03-31 00:00:00,29.75,H,HOUSE,11,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060889,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155498,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,12P,202602149834322616,F3,4021420261308639004,17,SB17.4529,1946585,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEES,OTHER,,,,2026-01-18 00:00:00,42.18,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-03-13 02:51:40,4031220261421918566,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202602149834322616,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155498,F3,4041720261435987030,17,SB17.4876,1968419,ORG,ORGANIZATION,C00929711,,ACTBLUE,SOMERVILLE,MA,02144,CLAIRE REYNOLDS FOR CONGRESS,,,,SERVICE FEE,OTHER,,,,2026-03-29 00:00:00,42.77,H,HOUSE,11,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060888,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155498,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2026,Q1,202604179863155503,F3,4041720261435987030,17,SB17.4786,1968419,ORG,ORGANIZATION,C00929711,,GOOGLE,MOUNTAIN VIEW,CA,94043,CLAIRE REYNOLDS FOR CONGRESS,,,,WEB SERVICES,OTHER,,,,2026-03-31 00:00:00,47.33,H,HOUSE,11,,,,,,,,TX,TEXAS,G2026,,GENERAL,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-05-22 02:51:41,4052120261511060904,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202604179863155503,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00929711,CLAIRE REYNOLDS FOR CONGRESS,2025,YE,202601279794243819,F3,4012720261303685077,17,SB17.4359,1936261,ORG,ORGANIZATION,C00929711,,GANDI.NET,SAN FRANCISCO,CA,94108,CLAIRE REYNOLDS FOR CONGRESS,,,,DOMAIN REGISTRATION,OTHER,X,,,2025-11-30 00:00:00,47.88,H,HOUSE,11,,,,,,,,TX,TEXAS,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-01-30 02:36:01,4012920261304182682,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202601279794243819,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
